"SEX"	"mage"	"grp"	"firstmar"	"pct"
2	68	"NILF"	0	0.3891
2	68	"UNEMP"	0	0.0203
2	69	"EMP"	0	0.0307
2	69	"NILF"	0	0.4151
2	70	"EMP"	0	0.0232
2	70	"NILF"	0	0.39
2	70	"UNEMP"	0	0.0435
2	71	"EMP"	0	0.0243
2	71	"NILF"	0	0.2804
2	71	"UNEMP"	0	0.0068
2	72	"EMP"	0	0.0198
2	72	"NILF"	0	0.3007
2	72	"UNEMP"	0	0.0133
2	73	"EMP"	0	0.0075
2	73	"NILF"	0	0.2014
2	73	"UNEMP"	0	0.0477
2	74	"EMP"	0	0.0059
2	74	"NILF"	0	0.1762
2	75	"EMP"	0	0.0113
2	75	"NILF"	0	0.1944
2	76	"EMP"	0	0.0029
2	76	"NILF"	0	0.1213
2	77	"EMP"	0	0.0077
2	77	"NILF"	0	0.1222
2	78	"EMP"	0	0.0012
2	78	"NILF"	0	0.1058
2	78	"UNEMP"	0	0.0557
2	79	"EMP"	0	0.001
2	79	"NILF"	0	0.1252
2	80	"EMP"	0	0.0004
2	80	"NILF"	0	0.1392
2	81	"EMP"	0	0.0032
2	81	"NILF"	0	0.0868
2	82	"NILF"	0	0.0968
2	83	"NILF"	0	0.0651
2	84	"NILF"	0	0.0286
2	85	"NILF"	0	0.047
2	85	"UNEMP"	0	0.0209
2	86	"NILF"	0	0.0196
2	87	"NILF"	0	0.0113
2	88	"NILF"	0	0.0429
2	89	"NILF"	0	0.0225
2	90	"NILF"	0	0.0109
2	91	"NILF"	0	0.0145
2	92	"NILF"	0	0.0125
2	93	"NILF"	0	0.0181
2	94	"NILF"	0	0.0201
1	14	"A"	1	0.0105
1	15	"A"	1	0.368
1	15	"B"	1	0.7705
1	15	"N"	1	0.976
1	15	"W"	1	0.3255
1	16	"A"	1	0.0968
1	16	"B"	1	0.4679
1	16	"N"	1	1.1092
1	16	"W"	1	0.3069
1	17	"A"	1	0.3598
1	17	"B"	1	0.395
1	17	"N"	1	0.3499
1	17	"W"	1	0.483
1	18	"A"	1	0.6628
1	18	"B"	1	0.9493
1	18	"N"	1	1.6201
1	18	"W"	1	1.1377
1	19	"A"	1	0.817
1	19	"B"	1	1.6464
1	19	"N"	1	3.602
1	19	"W"	1	1.764
1	20	"A"	1	1.2771
1	20	"B"	1	2.378
1	20	"N"	1	3.0136
1	20	"W"	1	2.524
1	21	"A"	1	1.4096
1	21	"B"	1	2.8731
1	21	"N"	1	6.1106
1	21	"W"	1	3.7459
1	22	"A"	1	2.2366
1	22	"B"	1	3.8753
1	22	"N"	1	5.3751
1	22	"W"	1	4.9333
1	23	"A"	1	2.9223
1	23	"B"	1	3.5332
1	23	"N"	1	7.9533
1	23	"W"	1	5.8344
1	24	"A"	1	3.9106
1	24	"B"	1	4.3308
1	24	"N"	1	6.9197
1	24	"W"	1	6.1698
1	25	"A"	1	5.3145
1	25	"B"	1	4.7116
1	25	"N"	1	4.3752
1	25	"W"	1	6.4108
1	26	"A"	1	7.8797
1	26	"B"	1	5.4035
1	26	"N"	1	4.5343
1	26	"W"	1	6.8136
1	27	"A"	1	9.5436
1	27	"B"	1	5.0304
1	27	"N"	1	4.8106
1	27	"W"	1	6.7536
1	28	"A"	1	9.7393
1	28	"B"	1	6.0227
1	28	"N"	1	4.906
1	28	"W"	1	6.3526
1	29	"A"	1	9.4852
1	29	"B"	1	5.3677
1	29	"N"	1	3.8524
1	29	"W"	1	5.9595
1	30	"A"	1	7.1921
1	30	"B"	1	4.7726
1	30	"N"	1	3.6278
1	30	"W"	1	5.4378
1	31	"A"	1	5.7521
1	31	"B"	1	4.5232
1	31	"N"	1	3.0772
1	31	"W"	1	4.8013
1	32	"A"	1	4.5035
1	32	"B"	1	4.0462
1	32	"N"	1	4.2301
1	32	"W"	1	3.878
1	33	"A"	1	3.9015
1	33	"B"	1	3.5223
1	33	"N"	1	3.6636
1	33	"W"	1	3.347
1	34	"A"	1	3.1471
1	34	"B"	1	3.4073
1	34	"N"	1	3.8504
1	34	"W"	1	2.891
1	35	"A"	1	2.869
1	35	"B"	1	3.3618
1	35	"N"	1	2.0017
1	35	"W"	1	2.4254
1	36	"A"	1	2.4727
1	36	"B"	1	3.244
1	36	"N"	1	2.8068
1	36	"W"	1	1.9618
1	37	"A"	1	1.8243
1	37	"B"	1	2.4909
1	37	"N"	1	1.465
1	37	"W"	1	1.7459
1	38	"A"	1	1.3056
1	38	"B"	1	2.531
1	38	"N"	1	1.0973
1	38	"W"	1	1.5856
1	39	"A"	1	1.4156
1	39	"B"	1	2.0807
1	39	"N"	1	1.2881
1	39	"W"	1	1.4145
1	40	"A"	1	1.222
1	40	"B"	1	1.8076
1	40	"N"	1	0.98
1	40	"W"	1	1.2871
1	41	"A"	1	1.092
1	41	"B"	1	1.437
1	41	"N"	1	1.0675
1	41	"W"	1	0.9541
1	42	"A"	1	0.9111
1	42	"B"	1	1.3284
1	42	"N"	1	1.5147
1	42	"W"	1	0.8602
1	43	"A"	1	0.8498
1	43	"B"	1	1.4794
1	43	"N"	1	1.0854
1	43	"W"	1	0.7004
1	44	"A"	1	0.5935
1	44	"B"	1	0.877
1	44	"N"	1	1.8666
1	44	"W"	1	0.6301
1	45	"A"	1	0.5189
1	45	"B"	1	1.2959
1	45	"W"	1	0.6788
1	46	"A"	1	0.4644
1	46	"B"	1	1.1655
1	46	"N"	1	0.1193
1	46	"W"	1	0.5952
1	47	"A"	1	0.4632
1	47	"B"	1	0.9459
1	47	"N"	1	1.8248
1	47	"W"	1	0.5025
1	48	"A"	1	0.4469
1	48	"B"	1	0.9127
1	48	"N"	1	0.9144
1	48	"W"	1	0.4851
1	49	"A"	1	0.3233
1	49	"B"	1	0.9006
1	49	"N"	1	1.0814
1	49	"W"	1	0.4398
1	50	"A"	1	0.2624
1	50	"B"	1	0.687
1	50	"N"	1	0.0298
1	50	"W"	1	0.3725
1	51	"A"	1	0.3449
1	51	"B"	1	0.739
1	51	"N"	1	0.5427
1	51	"W"	1	0.3469
1	52	"A"	1	0.3119
1	52	"B"	1	0.5291
1	52	"N"	1	0.0656
1	52	"W"	1	0.2903
1	53	"A"	1	0.1051
1	53	"B"	1	0.4311
1	53	"N"	1	0.2882
1	53	"W"	1	0.3059
1	54	"A"	1	0.2178
1	54	"B"	1	0.5389
1	54	"N"	1	0.4572
1	54	"W"	1	0.2775
1	55	"A"	1	0.2518
1	55	"B"	1	0.3273
1	55	"N"	1	0.0437
1	55	"W"	1	0.2402
1	56	"A"	1	0.1026
1	56	"B"	1	0.3665
1	56	"N"	1	0.0735
1	56	"W"	1	0.2163
1	57	"A"	1	0.085
1	57	"B"	1	0.5586
1	57	"N"	1	0.0477
1	57	"W"	1	0.2066
1	58	"A"	1	0.1313
1	58	"B"	1	0.2902
1	58	"N"	1	0.2843
1	58	"W"	1	0.1708
1	59	"A"	1	0.1168
1	59	"B"	1	0.2164
1	59	"N"	1	0.163
1	59	"W"	1	0.1595
1	60	"A"	1	0.0983
1	60	"B"	1	0.2009
1	60	"W"	1	0.1561
1	61	"A"	1	0.0299
1	61	"B"	1	0.1721
1	61	"W"	1	0.14
1	62	"A"	1	0.2233
1	62	"B"	1	0.1223
1	62	"N"	1	0.2703
1	62	"W"	1	0.1208
1	63	"A"	1	0.0881
1	63	"B"	1	0.0883
1	63	"W"	1	0.099
1	64	"A"	1	0.0712
1	64	"B"	1	0.1154
1	64	"N"	1	0.1213
1	64	"W"	1	0.0936
1	65	"B"	1	0.1701
1	65	"W"	1	0.0777
1	66	"A"	1	0.0704
1	66	"B"	1	0.0722
1	66	"W"	1	0.0431
1	67	"B"	1	0.0449
1	67	"N"	1	0.0437
1	67	"W"	1	0.0557
1	68	"A"	1	0.0272
1	68	"B"	1	0.0497
1	68	"W"	1	0.0478
1	69	"B"	1	0.0882
1	69	"N"	1	0.3896
1	69	"W"	1	0.0552
1	70	"A"	1	0.027
1	70	"B"	1	0.0505
1	70	"W"	1	0.0344
1	71	"A"	1	0.0388
1	71	"B"	1	0.0104
1	71	"W"	1	0.0421
1	72	"A"	1	0.0314
1	72	"B"	1	0.0239
1	72	"W"	1	0.0359
1	73	"B"	1	0.034
1	73	"W"	1	0.0238
1	74	"A"	1	0.0099
1	74	"B"	1	0.0254
1	74	"W"	1	0.0325
1	75	"B"	1	0.0154
1	75	"W"	1	0.014
1	76	"A"	1	0.006
1	76	"B"	1	0.019
1	76	"W"	1	0.0324
1	77	"A"	1	0.0324
1	77	"B"	1	0.0738
1	77	"W"	1	0.0096
1	78	"B"	1	0.0195
1	78	"W"	1	0.0292
1	79	"N"	1	0.1093
1	79	"W"	1	0.0085
1	80	"W"	1	0.0233
1	81	"W"	1	0.014
1	82	"W"	1	0.0151
1	83	"B"	1	0.0207
1	83	"W"	1	0.0102
1	84	"A"	1	0.0149
1	84	"W"	1	0.012
1	85	"W"	1	0.0196
1	86	"W"	1	0.0023
1	87	"W"	1	0.0021
1	88	"B"	1	0.007
1	88	"W"	1	0.0031
1	89	"B"	1	0.0068
1	90	"W"	1	0.0079
1	91	"W"	1	0.0006
1	92	"W"	1	0.0097
1	93	"W"	1	0.006
1	94	"W"	1	0.0002
2	15	"A"	1	0.4884
2	15	"B"	1	0.6909
2	15	"N"	1	0.324
2	15	"W"	1	0.3373
2	16	"A"	1	0.2865
2	16	"B"	1	0.5799
2	16	"N"	1	1.1165
2	16	"W"	1	0.5033
2	17	"A"	1	0.604
2	17	"B"	1	0.5682
2	17	"N"	1	0.7504
2	17	"W"	1	1.0527
2	18	"A"	1	1.0927
2	18	"B"	1	1.5207
2	18	"N"	1	4.6949
2	18	"W"	1	2.3126
2	19	"A"	1	1.5402
2	19	"B"	1	1.8904
2	19	"N"	1	4.5375
2	19	"W"	1	3.5756
2	20	"A"	1	1.6889
2	20	"B"	1	2.7735
2	20	"N"	1	5.438
2	20	"W"	1	4.3153
2	21	"A"	1	3.1023
2	21	"B"	1	3.6107
2	21	"N"	1	9.5911
2	21	"W"	1	5.3012
2	22	"A"	1	4.1826
2	22	"B"	1	4.1921
2	22	"N"	1	4.3471
2	22	"W"	1	6.4936
2	23	"A"	1	6.016
2	23	"B"	1	4.7532
2	23	"N"	1	5.6851
2	23	"W"	1	6.7799
2	24	"A"	1	7.2514
2	24	"B"	1	5.3029
2	24	"N"	1	5.1268
2	24	"W"	1	7.1091
2	25	"A"	1	8.6183
2	25	"B"	1	4.9491
2	25	"N"	1	5.8919
2	25	"W"	1	7.4223
2	26	"A"	1	9.7222
2	26	"B"	1	6.3662
2	26	"N"	1	6.6845
2	26	"W"	1	7.2721
2	27	"A"	1	8.2356
2	27	"B"	1	5.2688
2	27	"N"	1	6.7943
2	27	"W"	1	6.6543
2	28	"A"	1	7.5307
2	28	"B"	1	5.6213
2	28	"N"	1	3.3862
2	28	"W"	1	5.8017
2	29	"A"	1	6.4289
2	29	"B"	1	5.2564
2	29	"N"	1	4.6638
2	29	"W"	1	5.3188
2	30	"A"	1	5.2305
2	30	"B"	1	4.7147
2	30	"N"	1	2.5204
2	30	"W"	1	4.5338
2	31	"A"	1	4.4525
2	31	"B"	1	4.0151
2	31	"N"	1	1.9219
2	31	"W"	1	3.6272
2	32	"A"	1	3.4746
2	32	"B"	1	3.9142
2	32	"N"	1	2.4966
2	32	"W"	1	2.9359
2	33	"A"	1	2.6382
2	33	"B"	1	3.5712
2	33	"N"	1	2.4692
2	33	"W"	1	2.4706
2	34	"A"	1	2.6538
2	34	"B"	1	3.1555
2	34	"N"	1	3.6296
2	34	"W"	1	1.8577
2	35	"A"	1	2.2596
2	35	"B"	1	2.4457
2	35	"N"	1	0.9445
2	35	"W"	1	1.6117
2	36	"A"	1	1.9051
2	36	"B"	1	2.1774
2	36	"N"	1	0.9134
2	36	"W"	1	1.3369
2	37	"A"	1	1.0535
2	37	"B"	1	2.705
2	37	"N"	1	1.8285
2	37	"W"	1	1.1443
2	38	"A"	1	1.0752
2	38	"B"	1	1.7328
2	38	"N"	1	1.1842
2	38	"W"	1	0.9876
2	39	"A"	1	1.0188
2	39	"B"	1	1.935
2	39	"N"	1	2.363
2	39	"W"	1	0.9071
2	40	"A"	1	0.9106
2	40	"B"	1	1.5842
2	40	"N"	1	0.6663
2	40	"W"	1	0.7661
2	41	"A"	1	0.814
2	41	"B"	1	1.7406
2	41	"N"	1	0.9719
2	41	"W"	1	0.7317
2	42	"A"	1	0.4109
2	42	"B"	1	1.3677
2	42	"N"	1	0.8511
2	42	"W"	1	0.5689
2	43	"A"	1	0.3876
2	43	"B"	1	1.311
2	43	"N"	1	0.2599
2	43	"W"	1	0.5201
2	44	"A"	1	0.5078
2	44	"B"	1	1.1052
2	44	"N"	1	1.3197
2	44	"W"	1	0.5366
2	45	"A"	1	0.3207
2	45	"B"	1	0.8008
2	45	"N"	1	0.7358
2	45	"W"	1	0.4489
2	46	"A"	1	0.3713
2	46	"B"	1	0.8242
2	46	"N"	1	1.651
2	46	"W"	1	0.408
2	47	"A"	1	0.3555
2	47	"B"	1	0.9872
2	47	"N"	1	0.6168
2	47	"W"	1	0.3915
2	48	"A"	1	0.4811
2	48	"B"	1	0.872
2	48	"N"	1	0.2947
2	48	"W"	1	0.3512
2	49	"A"	1	0.2819
2	49	"B"	1	0.8496
2	49	"N"	1	0.2929
2	49	"W"	1	0.4317
2	50	"A"	1	0.2621
2	50	"B"	1	0.4801
2	50	"N"	1	0.1373
2	50	"W"	1	0.3548
2	51	"A"	1	0.1713
2	51	"B"	1	0.745
2	51	"N"	1	0.1592
2	51	"W"	1	0.2776
2	52	"A"	1	0.2281
2	52	"B"	1	0.6692
2	52	"N"	1	0.2142
2	52	"W"	1	0.2983
2	53	"A"	1	0.3084
2	53	"B"	1	0.377
2	53	"N"	1	0.3057
2	53	"W"	1	0.2178
2	54	"A"	1	0.1645
2	54	"B"	1	0.3621
2	54	"N"	1	0.3844
2	54	"W"	1	0.2476
2	55	"A"	1	0.067
2	55	"B"	1	0.29
2	55	"N"	1	0.086
2	55	"W"	1	0.1699
2	56	"A"	1	0.1495
2	56	"B"	1	0.3164
2	56	"N"	1	0.0311
2	56	"W"	1	0.1972
2	57	"A"	1	0.175
2	57	"B"	1	0.2038
2	57	"N"	1	0.097
2	57	"W"	1	0.1565
2	58	"A"	1	0.139
2	58	"B"	1	0.153
2	58	"W"	1	0.1892
2	59	"A"	1	0.1535
2	59	"B"	1	0.1646
2	59	"N"	1	0.1135
2	59	"W"	1	0.1206
2	60	"A"	1	0.07
2	60	"B"	1	0.1813
2	60	"W"	1	0.1296
2	61	"A"	1	0.1139
2	61	"B"	1	0.1621
2	61	"N"	1	0.5912
2	61	"W"	1	0.0951
2	62	"A"	1	0.0318
2	62	"B"	1	0.0608
2	62	"W"	1	0.0974
2	63	"A"	1	0.1079
2	63	"B"	1	0.0619
2	63	"N"	1	0.3807
2	63	"W"	1	0.0796
2	64	"A"	1	0.0119
2	64	"B"	1	0.0264
2	64	"W"	1	0.0831
2	65	"A"	1	0.0593
2	65	"B"	1	0.0099
2	65	"N"	1	0.0513
2	65	"W"	1	0.0499
2	66	"A"	1	0.0127
2	66	"B"	1	0.0733
2	66	"N"	1	0.0403
2	66	"W"	1	0.0523
2	67	"A"	1	0.0783
2	67	"B"	1	0.1024
2	67	"N"	1	0.2288
2	67	"W"	1	0.0383
2	68	"B"	1	0.0106
2	68	"W"	1	0.0406
2	69	"B"	1	0.0955
2	69	"N"	1	0.0439
2	69	"W"	1	0.027
2	70	"A"	1	0.1066
2	70	"B"	1	0.0172
2	70	"W"	1	0.0377
2	71	"B"	1	0.0367
2	71	"N"	1	0.0238
2	71	"W"	1	0.0253
2	72	"A"	1	0.0362
2	72	"B"	1	0.0142
2	72	"W"	1	0.0193
2	73	"A"	1	0.0119
2	73	"B"	1	0.0065
2	73	"W"	1	0.0351
2	74	"A"	1	0.0065
2	74	"B"	1	0.0102
2	74	"W"	1	0.0126
2	75	"A"	1	0.0218
2	75	"B"	1	0.0415
2	75	"N"	1	0.0915
2	75	"W"	1	0.0187
2	76	"B"	1	0.0168
2	76	"W"	1	0.003
2	77	"B"	1	0.0089
2	77	"W"	1	0.0163
2	78	"B"	1	0.0155
2	78	"N"	1	0.0567
2	78	"W"	1	0.0149
2	79	"B"	1	0.0254
2	79	"W"	1	0.0136
2	80	"B"	1	0.0131
2	80	"W"	1	0.0098
2	81	"A"	1	0.0134
2	81	"W"	1	0.0066
2	82	"A"	1	0.0845
2	82	"W"	1	0.0036
2	83	"A"	1	0.0129
2	83	"W"	1	0.0107
2	84	"W"	1	0.0023
2	85	"B"	1	0.0075
2	85	"W"	1	0.0077
2	86	"W"	1	0.0009
2	87	"B"	1	0.0179
2	87	"W"	1	0.0001
2	88	"B"	1	0.0195
2	88	"W"	1	0.0025
2	89	"B"	1	0.0389
2	89	"W"	1	0.0046
2	90	"A"	1	0.0102
2	90	"W"	1	0.002
2	91	"B"	1	0.0117
2	91	"W"	1	0.0021
2	92	"W"	1	0.0029
2	93	"W"	1	0.002
2	94	"W"	1	0.0058
1	15	"H"	1	0.4017
1	16	"H"	1	0.4674
1	17	"H"	1	0.9867
1	18	"H"	1	1.8238
1	19	"H"	1	2.3863
1	20	"H"	1	3.2937
1	21	"H"	1	4.1887
1	22	"H"	1	4.9884
1	23	"H"	1	5.5489
1	24	"H"	1	5.8841
1	25	"H"	1	5.3945
1	26	"H"	1	5.5605
1	27	"H"	1	5.9044
1	28	"H"	1	5.6356
1	29	"H"	1	5.4648
1	30	"H"	1	4.7465
1	31	"H"	1	4.5586
1	32	"H"	1	3.6267
1	33	"H"	1	3.102
1	34	"H"	1	2.6048
1	35	"H"	1	2.8115
1	36	"H"	1	2.0279
1	37	"H"	1	2.2723
1	38	"H"	1	2.1273
1	39	"H"	1	1.7104
1	40	"H"	1	1.6488
1	41	"H"	1	1.3951
1	42	"H"	1	1.1126
1	43	"H"	1	0.9168
1	44	"H"	1	0.8458
1	45	"H"	1	0.7102
1	46	"H"	1	0.6239
1	47	"H"	1	0.8324
1	48	"H"	1	0.462
1	49	"H"	1	0.4823
1	50	"H"	1	0.3273
1	51	"H"	1	0.3925
1	52	"H"	1	0.3167
1	53	"H"	1	0.3333
1	54	"H"	1	0.3318
1	55	"H"	1	0.1731
1	56	"H"	1	0.1548
1	57	"H"	1	0.2368
1	58	"H"	1	0.1565
1	59	"H"	1	0.1909
1	60	"H"	1	0.0986
1	61	"H"	1	0.0864
1	62	"H"	1	0.0628
1	63	"H"	1	0.0757
1	64	"H"	1	0.063
1	65	"H"	1	0.0598
1	66	"H"	1	0.0481
1	67	"H"	1	0.0273
1	68	"H"	1	0.0163
1	69	"H"	1	0.0451
1	70	"H"	1	0.0102
1	71	"H"	1	0.022
1	72	"H"	1	0.0393
1	74	"H"	1	0.0788
1	75	"H"	1	0.0059
1	76	"H"	1	0.0129
1	77	"H"	1	0.0028
1	78	"H"	1	0.0137
1	79	"H"	1	0.0024
1	80	"H"	1	0.0106
1	81	"H"	1	0.0233
1	82	"H"	1	0.0091
1	84	"H"	1	0.0124
1	90	"H"	1	0.0123
2	15	"H"	1	0.6267
2	16	"H"	1	1.0774
2	17	"H"	1	1.7398
2	18	"H"	1	4.0372
2	19	"H"	1	4.7301
2	20	"H"	1	4.9366
2	21	"H"	1	6.0111
2	22	"H"	1	5.5886
2	23	"H"	1	5.6235
2	24	"H"	1	5.7481
2	25	"H"	1	5.475
2	26	"H"	1	5.9058
2	27	"H"	1	4.9461
2	28	"H"	1	5.2777
2	29	"H"	1	4.3428
2	30	"H"	1	4.0404
2	31	"H"	1	3.8191
2	32	"H"	1	2.7335
2	33	"H"	1	2.9363
2	34	"H"	1	2.6285
2	35	"H"	1	1.9847
2	36	"H"	1	1.7318
2	37	"H"	1	1.6996
2	38	"H"	1	1.3033
2	39	"H"	1	1.2721
2	40	"H"	1	1.0026
2	41	"H"	1	1.007
2	42	"H"	1	0.8019
2	43	"H"	1	0.8565
2	44	"H"	1	0.6972
2	45	"H"	1	0.5356
2	46	"H"	1	0.6543
2	47	"H"	1	0.5189
2	48	"H"	1	0.4064
2	49	"H"	1	0.4857
2	50	"H"	1	0.3781
2	51	"H"	1	0.4075
2	52	"H"	1	0.2626
2	53	"H"	1	0.199
2	54	"H"	1	0.1498
2	55	"H"	1	0.154
2	56	"H"	1	0.2301
2	57	"H"	1	0.0699
2	58	"H"	1	0.102
2	59	"H"	1	0.1036
2	60	"H"	1	0.1155
2	61	"H"	1	0.0749
2	62	"H"	1	0.0973
2	63	"H"	1	0.0844
2	64	"H"	1	0.0309
2	65	"H"	1	0.018
2	66	"H"	1	0.0446
2	67	"H"	1	0.0411
2	68	"H"	1	0.0268
2	69	"H"	1	0.0061
2	70	"H"	1	0.0293
2	71	"H"	1	0.0344
2	72	"H"	1	0.0156
2	73	"H"	1	0.0326
2	74	"H"	1	0.0059
2	75	"H"	1	0.013
2	77	"H"	1	0.0254
2	78	"H"	1	0.0077
2	79	"H"	1	0.0089
2	80	"H"	1	0.0097
2	81	"H"	1	0.0037
2	83	"H"	1	0.0067
2	84	"H"	1	0.0082
2	85	"H"	1	0.0131
2	93	"H"	1	0.0071
1	15	"HS"	1	0.98
1	16	"BS"	1	0.007
1	16	"HS"	1	0.7647
1	17	"BS"	1	0.0247
1	17	"HS"	1	1.0033
1	18	"ADV"	1	0.0394
1	18	"BS"	1	0.0651
1	18	"HS"	1	2.1394
1	19	"ADV"	1	0.0709
1	19	"BS"	1	0.1526
1	19	"HS"	1	2.9232
1	20	"ADV"	1	0.1082
1	20	"BS"	1	0.465
1	20	"HS"	1	3.6991
1	21	"ADV"	1	0.2478
1	21	"BS"	1	1.4854
1	21	"HS"	1	4.7795
1	22	"ADV"	1	0.9637
1	22	"BS"	1	3.5231
1	22	"HS"	1	5.3772
1	23	"ADV"	1	2.0232
1	23	"BS"	1	4.7738
1	23	"HS"	1	5.9486
1	24	"ADV"	1	3.5406
1	24	"BS"	1	6.0737
1	24	"HS"	1	5.5407
1	25	"ADV"	1	5.3081
1	25	"BS"	1	6.9608
1	25	"HS"	1	5.4094
1	26	"ADV"	1	7.3534
1	26	"BS"	1	8.1687
1	26	"HS"	1	5.2215
1	27	"ADV"	1	8.6364
1	27	"BS"	1	8.5298
1	27	"HS"	1	5.2473
1	28	"ADV"	1	9.8434
1	28	"BS"	1	7.6835
1	28	"HS"	1	5.0057
1	29	"ADV"	1	9.4711
1	29	"BS"	1	7.7655
1	29	"HS"	1	4.7519
1	30	"ADV"	1	8.305
1	30	"BS"	1	6.6728
1	30	"HS"	1	4.2376
1	31	"ADV"	1	7.5856
1	31	"BS"	1	5.8392
1	31	"HS"	1	3.8348
1	32	"ADV"	1	5.7789
1	32	"BS"	1	4.2371
1	32	"HS"	1	3.3976
1	33	"ADV"	1	4.1853
1	33	"BS"	1	3.8502
1	33	"HS"	1	2.8561
1	34	"ADV"	1	3.7087
1	34	"BS"	1	3.4055
1	34	"HS"	1	2.5652
1	35	"ADV"	1	3.1024
1	35	"BS"	1	2.8305
1	35	"HS"	1	2.4973
1	36	"ADV"	1	2.5331
1	36	"BS"	1	2.4295
1	36	"HS"	1	2.053
1	37	"ADV"	1	2.1476
1	37	"BS"	1	1.9231
1	37	"HS"	1	1.9363
1	38	"ADV"	1	1.8115
1	38	"BS"	1	1.6127
1	38	"HS"	1	1.9649
1	39	"ADV"	1	1.6151
1	39	"BS"	1	1.3429
1	39	"HS"	1	1.627
1	40	"ADV"	1	1.1548
1	40	"BS"	1	1.4288
1	40	"HS"	1	1.5424
1	41	"ADV"	1	0.917
1	41	"BS"	1	0.8906
1	41	"HS"	1	1.2794
1	42	"ADV"	1	1.2105
1	42	"BS"	1	0.8027
1	42	"HS"	1	1.1439
1	43	"ADV"	1	0.9583
1	43	"BS"	1	0.7378
1	43	"HS"	1	1.0037
1	44	"ADV"	1	0.4685
1	44	"BS"	1	0.5974
1	44	"HS"	1	0.8611
1	45	"ADV"	1	0.5767
1	45	"BS"	1	0.5451
1	45	"HS"	1	0.9847
1	46	"ADV"	1	0.5238
1	46	"BS"	1	0.5896
1	46	"HS"	1	0.7904
1	47	"ADV"	1	0.4167
1	47	"BS"	1	0.3933
1	47	"HS"	1	0.7426
1	48	"ADV"	1	0.7278
1	48	"BS"	1	0.3599
1	48	"HS"	1	0.6445
1	49	"ADV"	1	0.4736
1	49	"BS"	1	0.3824
1	49	"HS"	1	0.5938
1	50	"ADV"	1	0.3921
1	50	"BS"	1	0.283
